原始路径,字节数,尺寸,含透明像素,分类,SHA256,新共用ID,迁移方式
lottery_ui_v3/03_states/button_gold_normal.svg,532,,,page_specific_or_candidate,115bcb8bacd5ee1bb25f804d5f0df28020389fc237e6b2bb0b046901ab9bcff0,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_gold_pressed.png,2905,"[312, 72]",True,page_specific_or_candidate,af73f6a8ae66162266a500603dcc953d5c0f4fe0628f5dab55bb1b94c2975db6,button.gold.pressed,candidate_requires_visual_check
lottery_ui_v3/03_states/button_gold_pressed.svg,532,,,page_specific_or_candidate,d4f8b5a20e68e29adc7b98ee62fefa177129aff8e429c074e76ed81c2f271dcd,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_ivory_disabled.png,2777,"[312, 72]",True,page_specific_or_candidate,d9854ac76c3122defd68f91e942f48ff77503b7c6d342e2103d9980f1b9d8737,button.ivory.disabled,candidate_requires_visual_check
lottery_ui_v3/03_states/button_ivory_disabled.svg,535,,,page_specific_or_candidate,c0dc49c469a7da7f93055ca5b64d2f287f7ee58bbd1da8274e12df0df72a0521,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_ivory_hover.png,2607,"[312, 72]",True,page_specific_or_candidate,6c404f335af47cd71cbc855ef02393d5492ccc9f150cda86ec7f06f6ff9e95a0,button.ivory.hover,candidate_requires_visual_check
lottery_ui_v3/03_states/button_ivory_hover.svg,532,,,page_specific_or_candidate,e48b6d1361a1787fd0cff7edef60afeeee4ba41aa02f812e13bb4316c3bfc0ec,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_ivory_normal.png,2816,"[312, 72]",True,page_specific_or_candidate,b240aa70690d62af0027a4b746d7b1a0dc9cadea48b31c654d26d19d9b01cec9,button.ivory.normal,candidate_requires_visual_check
lottery_ui_v3/03_states/button_ivory_normal.svg,532,,,page_specific_or_candidate,1883377b2db45b8c47b8686f25c64bc13448c02d0e1065cd9a4b7759327d2df3,,保留原包；只在需要时接入
lottery_ui_v3/03_states/button_ivory_pressed.png,2972,"[312, 72]",True,page_specific_or_candidate,30d6552a3f3219ee16f9e78f5544f631053164808f19533e9c08bb9b381069c5,button.ivory.pressed,candidate_requires_visual_check
lottery_ui_v3/03_states/button_ivory_pressed.svg,532,,,page_specific_or_candidate,bd0ccad2df6256f1f2bdaa453bb33dc574e7d659c6ccebd461235f427f1ad314,,保留原包；只在需要时接入
lottery_ui_v3/03_states/card_outline_disabled.png,717,"[167, 157]",True,page_specific_or_candidate,06314585300d8c7c310a1cb34fc256a607cbca1fbc21902d59f3871992741e34,card.border.disabled,candidate_requires_visual_check
lottery_ui_v3/03_states/card_outline_disabled.svg,205,,,page_specific_or_candidate,0322fe0d9f8a4c47c1e701dad8064dc194481c0e765f9df31822d2de7d1df038,,保留原包；只在需要时接入
lottery_ui_v3/03_states/card_outline_hover.png,687,"[167, 157]",True,page_specific_or_candidate,daa146af8157f67a6ec4b3fa46819fe2fec9468398b835f43ce718d72135e532,card.border.hover,candidate_requires_visual_check
lottery_ui_v3/03_states/card_outline_hover.svg,202,,,page_specific_or_candidate,14ac97b32b8b4408658010b40a3ed0bed599aace2cf8bb2f8b9811549c5b302a,,保留原包；只在需要时接入
lottery_ui_v3/03_states/card_outline_normal.png,721,"[167, 157]",True,page_specific_or_candidate,fdd9b3c4e70bca0df1313391b90949292685f6975eb13adac0360f7f44c63b63,card.border.normal,candidate_requires_visual_check
lottery_ui_v3/03_states/card_outline_normal.svg,202,,,page_specific_or_candidate,0395f360f006bfd1db73286140b48e93b51f165e613c8d19a933782188d15fa2,,保留原包；只在需要时接入
lottery_ui_v3/03_states/card_outline_pressed.png,718,"[167, 157]",True,page_specific_or_candidate,9746ec32e3b7f5acbbc8b7150f8b16e17e5454c9dbcd98b9ca7fc0ba8fc2faaf,card.border.pressed,candidate_requires_visual_check
lottery_ui_v3/03_states/card_outline_pressed.svg,202,,,page_specific_or_candidate,fd68c74233b78312488088c857dd7ec122389232dbdd58a62125dc28ef7e6fe9,,保留原包；只在需要时接入
lottery_ui_v3/03_states/card_outline_selected.png,703,"[167, 157]",True,page_specific_or_candidate,ef7789a0df08fecbb867fe1068bc1a26de652c0a0b62599c9550af8048fbb12f,card.border.selected,candidate_requires_visual_check
lottery_ui_v3/03_states/card_outline_selected.svg,300,,,page_specific_or_candidate,826cd42e19e998866c058314681705d1c7ca78c0f0f7394ebacd90d2187ea81a,,保留原包；只在需要时接入
lottery_ui_v3/03_states/checkbox_checked_disabled.png,408,"[33, 33]",True,page_specific_or_candidate,5fb159309ecabe7437f818c78521ab31f7a9360f712e5514b14cc48419fe0cae,checkbox.on.disabled,candidate_requires_visual_check
lottery_ui_v3/03_states/checkbox_checked_disabled.svg,237,,,page_specific_or_candidate,f1c5b9d2f14f62cb7931d34b578bd8172d26c6cb48d95e13374f69e6719d78e3,,保留原包；只在需要时接入
lottery_ui_v3/03_states/checkbox_checked_hover.png,396,"[33, 33]",True,page_specific_or_candidate,a7aa46b115663c50bcd6d595878ec2a2baffc231e8de68feca69b52521ae7257,checkbox.on.hover,candidate_requires_visual_check
lottery_ui_v3/03_states/checkbox_checked_hover.svg,234,,,page_specific_or_candidate,8930c91fd3d085f3933688e51c976fea3aa19eb55b1029e3359d909edaf7ea02,,保留原包；只在需要时接入
lottery_ui_v3/03_states/checkbox_checked_normal.png,415,"[33, 33]",True,page_specific_or_candidate,5f592b24453edf1f55f2cbd0a0eb31b9af7e42c110b38318d7d7b519d5eca693,checkbox.on.normal,candidate_requires_visual_check
lottery_ui_v3/03_states/checkbox_checked_normal.svg,234,,,page_specific_or_candidate,5d553495f3b7a2938d6c2e50c12e49ffe76dc0afa05b26eb1439d1a8b08bfab9,,保留原包；只在需要时接入
lottery_ui_v3/03_states/checkbox_checked_pressed.png,421,"[33, 33]",True,page_specific_or_candidate,d2b1d7852b78b8d5533cc76733f393ffc2e2408b2a2bc576a8ba427630416f69,checkbox.on.pressed,candidate_requires_visual_check
lottery_ui_v3/03_states/checkbox_checked_pressed.svg,234,,,page_specific_or_candidate,7ea3fe2a317400814e246736592305732ddf9f93269b34d2c95975452a503e18,,保留原包；只在需要时接入
lottery_ui_v3/03_states/entry_hover_underline.png,131,"[155, 8]",True,page_specific_or_candidate,487bbe54b95fc1c6d320d00bf69d922d966cf8f9364cb84f93c38a27b06fc8a3,overlay.entry_hover_underline,candidate_requires_visual_check
lottery_ui_v3/03_states/entry_hover_underline.svg,143,,,page_specific_or_candidate,b706c1c24929f3e5e2cf9b360d80a01b6f766d9bd34825da2cbd92832071a990,,保留原包；只在需要时接入
lottery_ui_v3/03_states/tab_hover_overlay.png,149,"[201, 24]",True,page_specific_or_candidate,4aba7e594329381c382c32756206afa877cf7471bd411fcc1c143ccf66470830,overlay.tab_hover_overlay,candidate_requires_visual_check
lottery_ui_v3/03_states/tab_hover_overlay.svg,164,,,page_specific_or_candidate,908199ef5cd17fa8a65b3aaea8026a31447094bd3702829093acb9721e399f35,,保留原包；只在需要时接入
lottery_ui_v3/03_states/tab_selected_overlay.png,967,"[201, 24]",True,page_specific_or_candidate,59dd3c9f52ec19ce3cc787bd46d6376f609dfcf2e818cd55797c455c875c11dc,overlay.tab_selected_overlay,candidate_requires_visual_check
lottery_ui_v3/03_states/tab_selected_overlay.svg,451,,,page_specific_or_candidate,333dd3e39cb0a2416f6c542dc6ff57b8f4de97017171cfe64575b2e5396447dd,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_disabled.png,641,"[48, 48]",True,page_specific_or_candidate,8eb0d957da68cae4578683043703063cee64b12e1e18c6a242a6de19901f7219,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_disabled.svg,319,,,page_specific_or_candidate,b0f77928946df98358af3e620efb0e938b2cb50de89e03dfdcb96bc3f2542113,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_hover.png,611,"[48, 48]",True,page_specific_or_candidate,cee672baab46bdc7c542017927235f1d85edcfcbe04c3e0093994e6be384d0e6,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_hover.svg,316,,,page_specific_or_candidate,207dc0c7e7fb5c9d792e782c1ff9d8e205101d8ccdd0b95c0c2a0c5028df155d,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_normal.png,656,"[48, 48]",True,page_specific_or_candidate,eed8a440cdbf8aab3714b4a04fd9daad562f6735308a2b1bf78ae25b89fd599a,icon.ticket,candidate_requires_visual_check
lottery_ui_v3/03_states/ticket_normal.svg,316,,,page_specific_or_candidate,a4e265c1fa40843af2d04150d6375e3ea8657a2eb4bb813886646c832c3a1f95,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_pressed.png,660,"[48, 48]",True,page_specific_or_candidate,97ecf24873208575aa654599a0e0985a722bf8f8fb46f049706fc2a076a0941e,,保留原包；只在需要时接入
lottery_ui_v3/03_states/ticket_pressed.svg,316,,,page_specific_or_candidate,acf2c8fd9d44f1d77fe6cf43c2628e2a387393d4a50fe701a7afe566a5c61b8b,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/body_texture_sample.png,3343,"[128, 32]",False,page_specific_or_candidate,3209a8b6bf30c11c085de1531a7de511165aa8405ff15ea2eda368eafb4bc0dc,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_bl.png,720,"[12, 12]",False,page_specific_or_candidate,4c8b0a2407653912788d40d0a5a7dde048e0bc86d985312911d0918407e828cf,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_bottom.png,1670,"[143, 12]",False,page_specific_or_candidate,1806cb7bf4fce8a14c747938e5e734da634583446bf983e70b017d5beacb230f,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_br.png,714,"[12, 12]",False,page_specific_or_candidate,93f5f06ef028a918e2ca803d4899e509913c0b42b9d0b2fc6020cd685910c55f,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_left.png,1479,"[12, 133]",False,page_specific_or_candidate,e3e0ddb2e1483f26eaab45cbcaa7cbcd6d6ed5b62367bd06cb35975086d5b355,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_right.png,1363,"[12, 133]",False,page_specific_or_candidate,c32c80c9c9d9f79c5964a34461392c82999030a920923bc06e69821d274e9447,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_tl.png,726,"[12, 12]",False,page_specific_or_candidate,5cd0255eb0bea3d27d7d51383a55eb9a030c6526c61130aaaa3f50e97701515f,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_top.png,1635,"[143, 12]",False,page_specific_or_candidate,a3b4404df727ffd77cb2469d6be320a6f437367f9ea9ddb9c3bb896c0687c732,,保留原包；只在需要时接入
lottery_ui_v3/04_slices/card_border_tr.png,726,"[12, 12]",False,page_specific_or_candidate,cbcafd652dfbec1cd80974ad088fb96cdf47c5f4e7f026d71997478d55993630,,保留原包；只在需要时接入
lottery_ui_v3/05_reference/source.png,2035419,"[1672, 941]",False,reference_only,01f7d2feec9c064b2661ee11c4551e54256c7a757dda1984bef1580c7b69beda,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/currency_plus_mask.png,409,"[22, 33]",False,page_specific_or_candidate,008763ba1daf8c7ff72ccd027c315501bcd6a3fc2f9f90d1b7e59a8012bfebd3,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/history_icon_mask.png,508,"[37, 43]",False,page_specific_or_candidate,27f43d3fa0b1c6935371396e244a01666ea312772a1851cf91526771725c5f7a,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/modal_close_mask.png,403,"[39, 43]",False,page_specific_or_candidate,4b12f219fb0bdd01099883b847d1adbf212858bc4348e16614c42bf3b2e88139,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/panel_blank_reconstructed.png,1495275,"[1473, 1068]",False,page_specific_or_candidate,b52546f314dfdef444002d8f26808739575e75419e759c81112aedb443b9667b,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/pool_details_icon_mask.png,417,"[32, 39]",False,page_specific_or_candidate,709e5b0d4201d3496fa8333816b4676e6fe4086a09ef015d0e7c1f4b421a1702,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/screen_close_mask.png,453,"[43, 41]",False,page_specific_or_candidate,ebaeb81e6c6f2f521bb78d94972640d5f500e0b2ca5ac25db9e62b69485433d9,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/skip_checkbox_mask.png,332,"[33, 33]",False,page_specific_or_candidate,5d769359e5f7572ad6992db4cdf6fc7641775b43e98b31f713c417a34e6a7759,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_button_gold_hover.png,4969,"[264, 136]",False,page_specific_or_candidate,9d67e064fc2c8be523d4bc7ba2fb965aa4e172c7ca848d91d5b4382892e213c0,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_button_gold_normal.png,5031,"[264, 136]",False,page_specific_or_candidate,b1d51bbcd1cef3650c7c1af19a8c3b02ed0b294eb25ce248340301cf0caf2bdf,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_button_ivory_hover.png,5110,"[264, 136]",False,page_specific_or_candidate,b6fd84507f73c6626b79d2c8ab80f4e221f765c2f3bac3dac6a1b9cf137f7413,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_button_ivory_normal.png,5493,"[264, 136]",False,page_specific_or_candidate,15edcc336c07b642d5aa4c0cde4d5061983c493fcd844b71e881f338702fb44e,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_card_outline_hover.png,1332,"[264, 136]",False,page_specific_or_candidate,5cca1a22d8f8983f1877faa7dd1d3340271a97c38b7aad62cf50e95709ae4eba,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_card_outline_normal.png,1307,"[264, 136]",False,page_specific_or_candidate,2d9b910fb5a7baa62e237ce07dec1e37bbd1d27f9496b6e80267748e9d928683,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_currency_plus_normal.png,4669,"[264, 136]",False,page_specific_or_candidate,6b1a916b818553b589f3e7ca553091b5c57011308f896d1c18ff53e4de5929de,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_history_icon_normal.png,4970,"[264, 136]",False,page_specific_or_candidate,3453c1d6ef9317b84ce4fc64ab985fd5f6dd383758c0b6de2b7eb2a6ef68f768,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_modal_close_normal.png,4920,"[264, 136]",False,page_specific_or_candidate,28387fd9b4dcb558ac0fb6a8dcacdeb19d52ca86e903d54f57f0f9c810c3f4bb,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_pool_details_icon_normal.png,4755,"[264, 136]",False,page_specific_or_candidate,75ffe5f48b0ae7107b5978a60cb335e6722183c3724aa859a0e81c85ccb6e8d1,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_screen_close_normal.png,5250,"[264, 136]",False,page_specific_or_candidate,64cee752ac57f27f1712234c7aa25b89a0b0c735a116d8760c2c99f632986309,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_skip_checkbox_normal.png,4042,"[264, 136]",False,page_specific_or_candidate,36da0d1daf19c16190956783ed0548731881106b3fc684dbcdd4a8e0ddf3829c,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_title_ornament_left_normal.png,6129,"[264, 136]",False,page_specific_or_candidate,343e5429164376b26bbe83e22f830de8d571673f48ebf446be4738654b554804,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/thumb_title_ornament_right_normal.png,6332,"[264, 136]",False,page_specific_or_candidate,7f5697c438df81f55f4dd184b9fa3c275977e7b5f8af1e8c61dfc3bf7b9bd495,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/title_ornament_left_mask.png,489,"[66, 34]",False,page_specific_or_candidate,a3c79fe529429a20394899cbd58163042b6691dc7fa9b163c42791d7b6ecefba,,保留原包；只在需要时接入
lottery_ui_v3/06_supplement/title_ornament_right_mask.png,499,"[67, 34]",False,page_specific_or_candidate,611d4e4d07561654c180d70e63a46a393fa97e1a4081830be6e6a8a320b5a974,,保留原包；只在需要时接入
lottery_ui_v3/component_preview.png,70686,"[1120, 912]",False,reference_only,4ca2ecf48a2f00cf2624cf391716c6b6c5245e7dcb29f261033c97bd6bd593a1,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_01.png,26192,"[130, 95]",False,page_specific_or_candidate,fda650e99c86a6e3060ae3ab3ac4a37b348551cad26241385fccbac6061816fa,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_02.png,24145,"[130, 95]",False,page_specific_or_candidate,70708813856f8ae972bc6510129acf74913f5f623750204cba1a80ad38628fa5,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_03.png,23638,"[130, 95]",False,page_specific_or_candidate,ab7100289d0ebda85a82ba9a989eafe9c358240994b86d54888dbfce8d2f3382,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_04.png,22232,"[130, 95]",False,page_specific_or_candidate,e9688f062d4eb287bbaefb9d2aa44af60bb1d5ddd2446772eae6895d20b39f19,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_05.png,22949,"[130, 96]",False,page_specific_or_candidate,857a899a9be3c37689648bf9b247add0a307dd4a7f5223937fa9c1775bbb239f,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_06.png,22817,"[130, 96]",False,page_specific_or_candidate,c8defff0a2c8889cee6d1054280e6e72191ec6e5232d190c6367d2b9214c62a8,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_07.png,23069,"[130, 96]",False,page_specific_or_candidate,e5c771b25e39ad0537faa57cb57e0a96809ffe9b03dbd959848761a7d2af1ff2,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_08.png,24682,"[130, 96]",False,page_specific_or_candidate,4b9b2be91b77a047428f4b23c2752e7fa490661d2fdbb9d3532ab61abb965487,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_09.png,24034,"[130, 96]",False,page_specific_or_candidate,37bedcd2900597c1a16866883da2149244d187b7fe90809e709ada5186cf7dbe,,保留原包；只在需要时接入
archive_ui_kit_v1/art_tiles/art_10.png,21258,"[130, 96]",False,page_specific_or_candidate,b11edb88da689cf251929dfeca2ae79fb2dfba70744c5d42cf7973a845a46b54,,保留原包；只在需要时接入
